0.025656	1.197200	0.302800	1.500000	110.000000
0.046343	1.197200	0.302800	1.500000	110.000000
0.060684	1.197200	0.302800	1.500000	110.000000
0.075469	1.197200	0.302800	1.500000	110.000000
0.090005	1.197200	0.302800	1.500000	110.000000
0.104850	1.197200	0.302800	1.500000	110.000000
0.119581	1.197200	0.302800	1.500000	110.000000
0.140095	1.197200	0.302800	1.500000	110.000000
0.154727	1.197200	0.302800	1.500000	110.000000
0.169395	1.197200	0.302800	1.500000	110.000000
0.184035	1.197200	0.302800	1.500000	110.000000
0.198772	1.197200	0.302800	1.500000	110.000000
0.213408	1.197200	0.302800	1.500000	110.000000
0.240849	1.197200	0.295733	1.500000	110.000000
0.255675	1.204267	0.295733	1.500000	110.000000
0.270188	1.204267	0.295733	1.500000	110.000000
0.284329	1.204267	0.295733	1.500000	110.000000
0.299084	1.204267	0.295733	1.500000	110.000000
0.328855	1.204267	0.295733	1.500000	110.000000
0.343422	1.204267	0.295733	1.500000	110.000000
0.358056	1.204267	0.295733	1.500000	110.000000
0.372362	1.204267	0.295733	1.500000	110.000000
0.387078	1.204267	0.295733	1.500000	110.000000
0.401471	1.204267	0.295733	1.500000	110.000000
0.422189	1.204267	0.295733	1.500000	110.000000
0.437007	1.204267	0.295733	1.500000	110.000000
0.451341	1.204267	0.295733	1.500000	110.000000
0.465329	1.204267	0.295733	1.500000	110.000000
0.479991	1.204267	0.292667	1.500000	110.000000
0.494668	1.207333	0.292667	1.500000	110.000000
0.515351	1.207333	0.292667	1.500000	110.000000
0.529862	1.207333	0.292667	1.500000	110.000000
0.544569	1.207333	0.292667	1.500000	110.000000
0.559272	1.207333	0.292667	1.500000	110.000000
0.574001	1.207333	0.292667	1.500000	110.000000
0.588157	1.207333	0.292667	1.500000	110.000000
0.609459	1.207333	0.292667	1.500000	110.000000
0.624089	1.207333	0.292667	1.500000	110.000000
0.638727	1.207333	0.292667	1.500000	110.000000
0.652796	1.207333	0.292667	1.500000	110.000000
0.667466	1.207333	0.292667	1.500000	110.000000
0.681954	1.207333	0.292667	1.500000	110.000000
0.702984	1.207333	0.292667	1.500000	110.000000
0.717550	1.207333	0.290000	1.500000	110.000000
0.732072	1.210000	0.290000	1.500000	110.000000
0.746713	1.210000	0.290000	1.500000	110.000000
0.761365	1.210000	0.290000	1.500000	110.000000
0.775604	1.210000	0.290000	1.500000	110.000000
0.796796	1.210000	0.290000	1.500000	110.000000
0.810814	1.210000	0.290000	1.500000	110.000000
0.825347	1.210000	0.290000	1.500000	110.000000
0.839682	1.210000	0.290000	1.500000	110.000000
0.854230	1.210000	0.290000	1.500000	110.000000
0.868513	1.210000	0.290000	1.500000	110.000000
0.889758	1.210000	0.290000	1.500000	110.000000
0.903854	1.210000	0.290000	1.500000	110.000000
0.918177	1.210000	0.290000	1.500000	110.000000
0.931994	1.210000	0.290000	1.500000	110.000000
0.946587	1.210000	0.290000	1.500000	110.000000
0.961139	1.210000	0.290133	1.500000	110.000000
0.982215	1.209867	0.290133	1.500000	110.000000
0.996773	1.209867	0.290133	1.500000	110.000000
1.011488	1.209867	0.290133	1.500000	110.000000
1.025584	1.209867	0.290133	1.500000	110.000000
1.040177	1.209867	0.290133	1.500000	110.000000
1.054976	1.209867	0.290133	1.500000	110.000000
1.075329	1.209867	0.290133	1.500000	110.000000
1.089593	1.209867	0.290133	1.500000	110.000000
1.104102	1.209867	0.290133	1.500000	110.000000
1.118536	1.209867	0.290133	1.500000	110.000000
1.133202	1.209867	0.290133	1.500000	110.000000
1.147826	1.209867	0.290133	1.500000	110.000000
1.168919	1.209867	0.290133	1.500000	110.000000
1.183751	1.209867	0.290133	1.500000	110.000000
1.198298	1.209867	0.295333	1.500000	110.000000
1.213003	1.204667	0.295333	1.500000	110.000000
1.227458	1.204667	0.295333	1.500000	110.000000
1.241684	1.204667	0.295333	1.500000	110.000000
1.262830	1.204667	0.295333	1.500000	110.000000
1.277451	1.204667	0.295333	1.500000	110.000000
1.292002	1.204667	0.295333	1.500000	110.000000
1.306746	1.204667	0.295333	1.500000	110.000000
1.323500	1.204667	0.295333	1.500000	110.000000
1.338186	1.204667	0.295333	1.500000	110.000000
1.356560	1.204667	0.295333	1.500000	110.000000
1.371229	1.204667	0.295333	1.500000	110.000000
1.385892	1.204667	0.295333	1.500000	110.000000
1.400064	1.204667	0.295333	1.500000	110.000000
1.417230	1.204667	0.295333	1.500000	110.000000
1.431331	1.204667	0.296667	1.500000	110.000000
1.449510	1.203333	0.296667	1.500000	110.000000
1.464132	1.203333	0.296667	1.500000	110.000000
1.478531	1.203333	0.296667	1.500000	110.000000
1.493225	1.203333	0.296667	1.500000	110.000000
1.510913	1.203333	0.296667	1.500000	110.000000
1.524846	1.203333	0.296667	1.500000	110.000000
1.542673	1.203333	0.296667	1.500000	110.000000
1.557080	1.203333	0.296667	1.500000	110.000000
1.571394	1.203333	0.296667	1.500000	110.000000
1.585614	1.203333	0.296667	1.500000	110.000000
1.603568	1.203333	0.296667	1.500000	110.000000
1.617641	1.203333	0.296667	1.500000	110.000000
1.635302	1.203333	0.296667	1.500000	110.000000
1.649543	1.203333	0.296667	1.500000	110.000000
1.663953	1.203333	0.316267	1.500000	110.000000
1.677971	1.183733	0.316267	1.500000	110.000000
1.696170	1.183733	0.316267	1.500000	110.000000
1.709981	1.183733	0.316267	1.500000	110.000000
1.726872	1.183733	0.316267	1.500000	110.000000
1.741268	1.183733	0.316267	1.500000	110.000000
1.755952	1.183733	0.316267	1.500000	110.000000
1.769863	1.183733	0.316267	1.500000	110.000000
1.788355	1.183733	0.316267	1.500000	110.000000
1.802727	1.183733	0.316267	1.500000	110.000000
1.819187	1.183733	0.316267	1.500000	110.000000
1.832929	1.183733	0.316267	1.500000	110.000000
1.847373	1.183733	0.316267	1.500000	110.000000
1.861449	1.183733	0.316267	1.500000	110.000000
1.879984	1.183733	0.316267	1.500000	110.000000
1.893309	1.183733	0.316267	1.500000	110.000000
1.909768	1.183733	0.376667	1.500000	110.000000
1.923746	1.123333	0.376667	1.500000	110.000000
1.938380	1.123333	0.376667	1.500000	110.000000
1.951751	1.123333	0.376667	1.500000	110.000000
1.971107	1.123333	0.376667	1.500000	110.000000
1.985388	1.123333	0.376667	1.500000	110.000000
2.001401	1.123333	0.376667	1.500000	110.000000
2.015405	1.123333	0.376667	1.500000	110.000000
2.029960	1.123333	0.376667	1.500000	110.000000
2.044088	1.123333	0.376667	1.500000	110.000000
2.064288	1.123333	0.376667	1.500000	110.000000
2.078546	1.123333	0.376667	1.500000	110.000000
2.093931	1.123333	0.376667	1.500000	110.000000
2.108095	1.123333	0.376667	1.500000	110.000000
2.122423	1.123333	0.376667	1.500000	110.000000
2.136250	1.123333	0.454533	1.500000	110.000000
2.150711	1.045467	0.454533	1.500000	110.000000
2.164690	1.045467	0.454533	1.500000	110.000000
2.185593	1.045467	0.454533	1.500000	110.000000
2.200205	1.045467	0.454533	1.500000	110.000000
2.214677	1.045467	0.454533	1.500000	110.000000
2.228691	1.045467	0.454533	1.500000	110.000000
2.243012	1.045467	0.454533	1.500000	110.000000
2.257154	1.045467	0.454533	1.500000	110.000000
2.278064	1.045467	0.454533	1.500000	110.000000
2.292124	1.045467	0.454533	1.500000	110.000000
2.306509	1.045467	0.454533	1.500000	110.000000
2.320209	1.045467	0.454533	1.500000	110.000000
2.334548	1.045467	0.454533	1.500000	110.000000
2.348582	1.045467	0.454533	1.500000	110.000000
2.369155	1.045467	0.550400	1.500000	110.000000
2.383404	0.949600	0.550400	1.500000	110.000000
2.398093	0.949600	0.550400	1.500000	110.000000
2.412223	0.949600	0.550400	1.500000	110.000000
2.426655	0.949600	0.550400	1.500000	110.000000
2.440910	0.949600	0.550400	1.500000	110.000000
2.461575	0.949600	0.550400	1.500000	110.000000
2.478470	0.949600	0.550400	1.500000	110.000000
2.492720	0.949600	0.550400	1.500000	110.000000
2.507047	0.949600	0.550400	1.500000	110.000000
2.521714	0.949600	0.550400	1.500000	110.000000
2.542836	0.949600	0.550400	1.500000	110.000000
2.557559	0.949600	0.550400	1.500000	110.000000
2.572308	0.949600	0.550400	1.500000	110.000000
2.586585	0.949600	0.550400	1.500000	110.000000
2.601183	0.949600	0.663200	1.500000	110.000000
2.615813	0.836800	0.663200	1.500000	110.000000
2.636577	0.836800	0.663200	1.500000	110.000000
2.651251	0.836800	0.663200	1.500000	110.000000
2.665826	0.836800	0.663200	1.500000	110.000000
2.680267	0.836800	0.663200	1.500000	110.000000
2.695082	0.836800	0.663200	1.500000	110.000000
2.708952	0.836800	0.663200	1.500000	110.000000
2.730325	0.836800	0.663200	1.500000	110.000000
2.748363	0.836800	0.663200	1.500000	110.000000
2.762864	0.836800	0.663200	1.500000	110.000000
2.777028	0.836800	0.663200	1.500000	110.000000
2.791474	0.836800	0.663200	1.500000	110.000000
2.805773	0.836800	0.663200	1.500000	110.000000
2.822921	0.836800	0.663200	1.500000	110.000000
2.841546	0.836800	0.792000	1.500000	110.000000
2.856062	0.708000	0.792000	1.500000	110.000000
2.870360	0.708000	0.792000	1.500000	110.000000
2.885098	0.708000	0.792000	1.500000	110.000000
2.899473	0.708000	0.792000	1.500000	110.000000
2.916273	0.708000	0.792000	1.500000	110.000000
2.934943	0.708000	0.792000	1.500000	110.000000
2.949594	0.708000	0.792000	1.500000	110.000000
2.964123	0.708000	0.792000	1.500000	110.000000
2.978638	0.708000	0.792000	1.500000	110.000000
2.993310	0.708000	0.792000	1.500000	110.000000
3.010523	0.708000	0.792000	1.500000	110.000000
3.028538	0.708000	0.792000	1.500000	110.000000
3.043096	0.708000	0.792000	1.500000	110.000000
3.056933	0.708000	0.792000	1.500000	110.000000
3.071343	0.708000	0.914133	1.500000	110.000000
3.085282	0.585867	0.914133	1.500000	110.000000
3.101490	0.585867	0.914133	1.500000	110.000000
3.121038	0.585867	0.914133	1.500000	110.000000
3.135510	0.585867	0.914133	1.500000	110.000000
3.149801	0.585867	0.914133	1.500000	110.000000
3.164038	0.585867	0.914133	1.500000	110.000000
3.178299	0.585867	0.914133	1.500000	110.000000
3.193909	0.585867	0.914133	1.500000	110.000000
3.213841	0.585867	0.914133	1.500000	110.000000
3.228604	0.585867	0.914133	1.500000	110.000000
3.243130	0.585867	0.914133	1.500000	110.000000
3.257671	0.585867	0.914133	1.500000	110.000000
3.271841	0.585867	0.914133	1.500000	110.000000
3.286739	0.585867	0.914133	1.500000	110.000000
3.307592	0.585867	0.914133	1.500000	110.000000
3.322235	0.585867	1.052933	1.500000	110.000000
3.336214	0.447067	1.052933	1.500000	110.000000
3.350627	0.447067	1.052933	1.500000	110.000000
3.364238	0.447067	1.052933	1.500000	110.000000
3.378968	0.447067	1.052933	1.500000	110.000000
3.399654	0.447067	1.052933	1.500000	110.000000
3.414142	0.447067	1.052933	1.500000	110.000000
3.428170	0.447067	1.052933	1.500000	110.000000
3.442755	0.447067	1.052933	1.500000	110.000000
3.471732	0.447067	1.052933	1.500000	110.000000
3.492716	0.447067	1.052933	1.500000	110.000000
3.507110	0.447067	1.052933	1.500000	110.000000
3.521284	0.447067	1.052933	1.500000	110.000000
3.535671	0.447067	1.052933	1.500000	110.000000
3.564542	0.447067	1.209333	1.500000	110.000000
3.578610	0.290667	1.209333	1.500000	110.000000
3.593051	0.290667	1.209333	1.500000	110.000000
3.606879	0.290667	1.209333	1.500000	110.000000
3.621439	0.290667	1.209333	1.500000	110.000000
3.635464	0.290667	1.209333	1.500000	110.000000
3.656461	0.290667	1.209333	1.500000	110.000000
3.671064	0.290667	1.209333	1.500000	110.000000
3.685525	0.290667	1.209333	1.500000	110.000000
3.700124	0.290667	1.209333	1.500000	110.000000
3.714622	0.290667	1.209333	1.500000	110.000000
3.728834	0.290667	1.209333	1.500000	110.000000
3.749587	0.290667	1.209333	1.500000	110.000000
3.764152	0.290667	1.209333	1.500000	110.000000
3.778457	0.290667	1.209333	1.500000	110.000000
3.792809	0.290667	1.371200	1.500000	110.000000
3.807121	0.128800	1.371200	1.500000	110.000000
3.821785	0.128800	1.371200	1.500000	110.000000
3.842443	0.128800	1.371200	1.500000	110.000000
3.856145	0.128800	1.371200	1.500000	110.000000
3.870821	0.128800	1.371200	1.500000	110.000000
3.885512	0.128800	1.371200	1.500000	110.000000
3.900126	0.128800	1.371200	1.500000	110.000000
3.914769	0.128800	1.371200	1.500000	110.000000
3.936488	0.128800	1.371200	1.500000	110.000000
3.950836	0.128800	1.371200	1.500000	110.000000
3.965095	0.128800	1.371200	1.500000	110.000000
3.978877	0.128800	1.371200	1.500000	110.000000
3.993262	0.128800	1.371200	1.500000	110.000000
4.007069	0.128800	1.371200	1.500000	110.000000
4.027179	0.128800	1.539467	1.500000	110.000000
4.041566	-0.039467	1.539467	1.500000	80.441055
4.055784	-0.039467	1.539467	1.500000	80.026054
4.069879	-0.039467	1.539467	1.500000	80.000000
4.084363	-0.039467	1.539467	1.500000	80.669914
4.098725	-0.039467	1.539467	1.500000	80.374886
4.119320	-0.039467	1.539467	1.500000	92.320976
4.133560	-0.039467	1.539467	1.500000	80.069405
4.148169	-0.039467	1.539467	1.500000	80.964111
4.162305	-0.039467	1.539467	1.500000	80.000000
4.176993	-0.039467	1.539467	1.500000	81.149223
4.191478	-0.039467	1.539467	1.500000	80.661003
4.212757	-0.039467	1.539467	1.500000	93.348984
4.226856	-0.039467	1.539467	1.500000	80.000000
4.241302	-0.039467	1.539467	1.500000	80.563004
4.255778	-0.039467	1.688400	1.500000	80.632507
4.270114	-0.188400	1.688400	1.500000	80.000000
4.284345	-0.188400	1.688400	1.500000	80.000000
4.305282	-0.188400	1.688400	1.500000	80.000000
4.319100	-0.188400	1.688400	1.500000	80.000000
4.333560	-0.188400	1.688400	1.500000	80.000000
4.347650	-0.188400	1.688400	1.500000	80.000000
4.362248	-0.188400	1.688400	1.500000	80.000000
4.376503	-0.188400	1.688400	1.500000	80.000000
4.397117	-0.188400	1.688400	1.500000	80.000000
